496306,2033
558149,3142
326438,2771
832662,2552
1281941,2154
1053224,34
1474864,1032
1952341,1044
1196605,388
73365,2067
473436,659
1540524,3479
1614473,2325
1678785,1604
1673153,3332
1908375,547
1534016,2570
10371,103
208364,319
918404,259
270842,2610
639730,1035
1042280,3393
1658699,2656
708080,2462
122952,3029
1180630,2156
80019,2072
768975,3264
1038231,3240
1124046,2558
1410699,2475
1562922,2046
677612,87
1861684,1636
412282,1005
345618,783
20448,181
1432187,495
1233488,136
711301,192
2090691,1065
1713404,1200
1286459,1652
1250941,491
638913,2992
1922244,2239
1233318,3471
285368,2611
205691,2939
1135093,2650
1242167,421
116009,1357
1089957,1854
753509,691
837989,1668
1886292,3538
173593,2285
716681,1842
2010544,999
1552214,3306
626101,1015
1565062,3058
1029556,1378
2083172,1869
986021,3406
1750619,1400
781274,2302
1941990,1097
1858381,2513
423861,2207
496557,3355
516163,173
1706538,729
1346533,569
629585,1920
950135,985
384298,2311
1991853,1716
1199860,2178
1430968,229
934929,2876
620880,1375
305083,2867
1826870,1089
706731,1777
1155879,449
95353,2784
53898,1721
1346459,334
1908621,1433
1177549,1882
1993180,779
2079003,924
1991168,1809
614267,3208
1742829,850
1695328,409
1944302,2357
1308960,299
91182,59
138464,957
910050,2634
1749109,2457
571810,2086
774798,590
1031649,670
1337278,591
2018684,2549
1873033,3037
183761,335
511781,2465
1326471,1638
140461,3390
1865549,855
13052,2666
665529,2011
1537207,768
1770586,2225
599345,3357
2094112,1229
1827053,472
1518969,2013
398504,54
273602,2895
1485450,2124
521397,2134
560114,1368
1243186,3112
2019668,1864
370075,1458
931519,1973
575483,767
115296,1147
1289734,1813
111975,1290
225622,427
1269504,652
1616612,953
703296,508
1147101,1997
1075494,277
1034569,1476
2089499,416
738277,1443
688673,2307
2012559,1580
1912012,542
196239,212
1297877,2623
1209234,1092
1136377,3166
1481209,2121
1690345,1539
1725488,1479
1341575,3430
992174,2832
521065,3348
1383457,1866
1862586,3326
593615,3230
1575381,2152
1716506,3536
372230,1052
436419,1461
1800174,475
968967,249
1576499,3476
1147212,2259
1240527,1537
1330734,640
590704,1576
1175115,2726
613142,3328
1574042,2636
1119534,79
1349992,1745
1912164,346
974088,1511
928330,1110
1732392,2135
1590133,1641
1772990,1409
1744503,267
1903719,187
1591840,102
190992,3408
921294,873
55307,1420
2047018,655
35589,3207
1414966,2819
1729147,1287
1973863,1545
292049,2828
1511397,456
17612,1244
1305795,3013
1412224,3158
1059177,2668
697469,2005
1571283,1558
1058885,1460
954782,2892
2047233,2393
2027844,1549
1116385,1429
288988,635
891456,3178
1871817,2202
1779722,97
1803086,1036
1414174,948
1718690,1271
2007242,459
43833,90
1171272,2047
1828090,311
504575,1519
748592,2518
816938,2426
444297,1830
328350,2206
1494544,2247
345421,2090
33357,3518
20700,2763
1819320,3359
1925213,1371
1332962,3303
1607944,624
1838691,1725
1453536,74
818521,1485
668211,1816
195248,1208
248178,284
689330,1548
70028,2162
1702399,3180
313274,3062
1045021,2450
1014656,1985
1218456,1798
2004343,2580
1672782,917
1946929,1054
221400,2886
602428,396
755822,2547
947419,3373
193621,1918
535691,1086
1287048,1298
83986,2542
193629,1617
1626169,1791
539907,2825
854137,1939
742578,1706
1881823,10
1772176,2817
2042186,3138
460630,380
598893,3114
579220,1880
124408,3038
64304,1196
690602,998
510274,1750
810212,1953
973520,1268
176423,1977
891183,327
2017474,606
1869005,3254
1687109,2582
1187902,222
639721,976
557591,374
1559953,2417
963275,1661
113536,2328
1109689,14
885723,3485
605020,135
742371,2301
1836866,1075
1360715,1385
584668,1105
434962,2429
2067907,660
125285,1861
1762248,1436
2036467,340
121745,615
714238,1578
918738,511
805435,1718
1573358,2702
174818,3456
795257,2487
644431,3067
1480813,794
81689,616
1941455,728
1914254,361
1728164,2490
223773,479
935954,2632
1771245,1695
33434,618
415384,2416
1197655,3048
1862124,2648
865037,2258
1901765,803
2080929,2893
1813262,246
169797,709
612957,19
1071678,1843
2010738,1666
1029542,2020
1935883,3297
569502,1722
1695977,3467
934074,2256
1908746,2423
1527872,3299
797787,458
171002,2498
1668820,1647
504304,1327
805058,2749
1834564,3237
946134,2670
179386,2
306076,138
349848,88
1620753,91
232689,1335
1678204,1613
1678754,1231
703402,360
986349,2529
587043,2989
1432249,574
1298361,252
1119013,3281
695020,484
1401329,3249
1108000,2779
1596719,2569
65293,2596
395305,909
1283332,1637
1924604,2076
875863,2499
1844006,931
1730554,1294
1652057,1564
1647214,1670
629048,2964
1019609,1529
762079,3001
94906,1530
204101,1115
207136,1689
99609,2821
427660,2768
1547860,2560
827389,470
18745,1900
365667,2237
1108132,1038
136570,2720
646215,237
938179,521
1181215,775
1790293,1486
6534,2563
1007202,15
395782,2112
1108483,522
4343,1260
1089132,3248
2049559,2359
1898006,1278
1639753,3121
1264051,1374
38398,609
1203064,2527
1244181,2078
1502547,1091
1188816,3051
1669109,1095
1871332,2105
1468447,2260
1583367,2675
1668984,2949
47101,2758
2085655,363
1587850,3229
1448389,2757
217150,477
1532160,1270
14835,1773
374745,11
1865282,1610
661980,2824
65109,2820
1681027,502
970160,2463
1527648,1305
1626629,1361
238547,2327
1152260,1947
1789535,1692
635721,2581
666534,1510
999107,2244
1690335,3291
1870869,2177
720589,3442
953272,1332
1081552,2575
248169,2888
2019077,2230
445806,3097
1788413,1428
1911267,1797
644244,2437
408230,980
1649682,463
919935,214
1288670,666
1549048,320
1313613,48
973665,432
570711,3199
647535,539
1543979,3356
1383548,2132
1010543,983
869478,552
973062,215
829257,932
279576,1437
56467,2231
1085383,1453
1227574,254
1095099,960
161781,2349
872429,3132
241972,1292
635075,1104
537824,1800
1174742,2973
1533011,265
1413637,1609
1027276,1186
593157,2846
1684033,3409
1781128,3278
1517572,1362
1688712,1687
1075706,2642
430753,2620
1027078,2314
2028099,2306
1743350,1045
1336870,3268
1014820,2104
1297882,696
1103520,2639
341718,2432
1074970,2614
1522107,820
153470,2470
741411,41
1758610,3340
240423,668
96702,1829
1393239,3310
1391505,3053
1134424,797
1134427,1313
1059549,1222
766395,446
758067,3200
1729573,2215
1046855,1448
884921,318
1257239,105
336328,1793
1185685,979
1142347,2685
357245,2502
1787551,2412
1061455,3331
924388,398
821721,476
486500,548
627051,1912
1679652,1202
806422,2175
1337249,2442
745640,1093
236660,3193
2016064,1915
2005732,1701
293920,1359
799354,1407
1058549,2428
1382417,3213
1631132,1254
766649,898
20986,2932
1334236,1622
1379300,1325
1220077,80
1127288,3190
470762,1755
1087254,174
692898,1449
743963,1783
1959069,2038
494254,185
254029,128
1101250,2159
185523,2109
702567,303
485743,1761
1520987,2693
1229660,1632
227048,1846
668662,55
1253108,658
863916,3091
203445,3391
668484,148
1463759,825
1035740,156
1201916,1585
937230,3109
481534,3546
1855484,333
1062596,3292
1679345,2793
1196711,1197
715332,359
2038667,2288
400555,1439
1216041,1227
152250,1858
163330,2334
419467,2222
1455959,582
195058,2690
957036,2994
687781,991
1360141,1935
1878482,1454
597706,434
133312,2048
2087525,874
1086703,2291
1049061,704
1390240,1057
892578,69
2044615,2021
1739457,1812
503970,1969
1267964,3304
1280868,3544
295428,1664
575771,2480
694491,1130
1415170,3011
1367476,298
1491664,1807
979804,2759
1297648,595
996258,17
958301,2172
1880974,3455
176894,1450
866601,2765
1446246,519
1557777,621
216057,3255
1933593,3516
1586378,3553
865155,1738
1941845,288
168789,1221
1678214,1524
1141064,3327
1933119,1487
1128427,2952
83376,2478
811009,1579
779535,505
1176992,2284
1831128,707
254809,3369
1280655,1940
416135,1581
787081,1451
1223310,774
1259987,1316
1022384,3461
1800117,2643
272033,3269
1397469,1280
930115,1514
975680,1191
1217112,2715
1947415,2070
1183890,2840
1161488,683
1739582,115
1297867,2814
1699336,2228
1353156,1481
545873,3095
480467,2407
1234713,2469
455154,3055
1401559,1018
239673,2696
1773283,3420
1363381,190
1540944,2382
1636826,688
2042862,2139
1554434,1033
1234761,1904
598158,2473
921890,3458
1592997,2531
207300,3241
178304,3154
291785,494
1323375,3307
319867,2027
1470439,648
1854510,2014
398618,662
171066,1300
1426952,220
1257635,2574
1388440,1640
887524,935
114521,471
78960,2385
730430,625
1599761,1583
1080969,2408
1394901,2860
1322580,1942
1586794,2377
1619784,1499
111758,2902
361406,3354
1165018,1923
297330,2760
217095,921
1170077,1507
2073899,1905
764255,3385
483812,2783
1284163,3465
988776,2297
1051158,1836
1436888,813
1060589,2042
1197774,217
374355,2522
1580124,1059
1039698,2644
182761,2833
587055,2615
1874792,1214
215565,1413
624964,161
1365219,3492
1632922,2901
723424,1513
1576452,3147
1558970,1954
1633457,307
2035914,926
1331768,3505
509358,644
1743218,2192
467470,3535
1751094,3068
2081231,823
1698488,629
217701,2922
420195,2742
1578455,3313
580336,2830
596812,1456
448873,2826
1455313,1037
330132,3426
740139,1249
1935406,2413
1990578,2164
1393976,1715
976932,170
662057,1710
2046348,2117
1292929,2092
2059479,1283
71731,3018
1511028,864
1652808,2638
1670069,2988
258314,2667
1678060,1796
1255453,260
503822,1994
1325295,694
1319602,2323
287675,1837
1258290,2083
492765,1787
1578523,3388
312794,1527
258967,2455
1820085,1124
1839291,2355
2007515,1188
538957,3386
1600283,1099
731580,3232
38492,802
959272,2699
2060106,2466
1495587,285
998481,3060
173724,1582
737536,225
1406861,867
2018848,3343
1202675,1753
1235058,2974
571588,2653
1194932,2435
1321359,781
522711,1690
505182,2891
46423,1306
744700,2265
1975667,1590
1217836,3534
797872,952
104177,1748
1117298,2809
1594431,711
1508923,765
1414051,3133
58017,2789
1574806,2213
1099687,995
1483004,4
923924,3003
1107890,129
1310766,3216
2025045,967
1145752,1416
1600469,2415
664178,3362
1860913,2862
589598,2514
1533712,3550
1623490,899
442925,301
953336,1623
857192,1927
1127694,3417
204057,638
1340628,887
1988755,1922
499953,1528
457620,2608
122907,2371
340699,1588
1721166,2944
1326584,3140
2032130,1554
1235878,2801
1837146,3404
99118,1246
1131284,1538
1660198,805
802526,3311
609983,3135
1050928,2119
835106,2160
805298,772
1491001,109
864019,627
864018,744
69348,814
86614,1707
1346096,3092
1166845,1020
865019,1367
587206,597
892965,970
566677,2671
822469,2037
275872,1198
718869,1225
1886565,1301
1745223,3396
1076477,2537
280439,2459
26866,1824
1430803,784
2091426,799
70408,1009
840221,1955
99755,2332
142394,262
774876,1504
659085,2424
841314,860
1385812,3118
756638,2523
211020,961
261021,1490
391338,397
1453012,84
1276624,1399
1379445,2725
1648997,2868
423456,1730
33707,3052
11810,3321
1901189,150
269657,2368
1326348,2226
1756058,1627
381150,1565
1562191,3105
1144228,1002
119370,1034
162948,2017
1261515,3486
94067,2425
242900,2440
1155829,2721
462140,3016
1467932,3543
169687,1878
316323,2294
1481697,1403
130895,2844
1287379,2281
1449824,2508
2046978,1889
570267,176
483106,27
496101,990
1898399,1352
1597848,1215
892547,2188
1400547,602
938574,902
1934078,1509
1114109,2521
1801335,2799
1549361,3219
1314513,310
2015749,1653
449158,3041
1455142,2691
1629516,2414
565653,845
516262,1839
1727869,2723
73832,171
1469401,1153
1781105,1082
559950,911
1784467,205
691191,888
886626,3106
156781,684
1705011,637
8672,2181
1584300,1382
2060916,3123
1682503,1834
267034,1526
699326,3100
1687029,3079
778784,1592
723831,2629
245129,877
1700037,385
1357916,1859
255983,3017
738239,1654
712357,283
1901230,3271
1208350,2571
1016895,2444
855567,751
549003,586
11311,26
674787,843
1789736,1462
487106,3503
483809,2201
1979024,2515
635878,188
1770468,686
92371,1373
872243,1165
1511459,3024
305841,2905
1135770,2995
644063,2811
647574,1993
651950,2340
1479571,2823
1375106,2335
496679,883
1765818,1393
1875369,2975
90317,2503
1084500,2443
634474,367
1820326,1492
1711423,1182
383458,1426
231401,3243
835640,355
835642,53
969531,839
11269,120
1116214,2889
1505024,2246
1087978,2927
355366,2772
1064898,3504
614566,117
1252119,3014
1061778,2604
553559,3179
1797150,2965
507501,3288
580635,2800
861673,819
811548,3044
998036,1675
1509021,253
667857,1686
414954,2923
1190398,1108
1569963,2792
1759022,2805
765755,1012
1848525,2732
1525103,3101
313835,2910
1694681,1891
1991646,239
795501,452
1527441,754
825466,2474
37693,1434
1719557,2025
1636010,2785
1763638,3542
1583686,2064
1848529,248
1737684,304
25747,457
455219,3475
1841960,643
672552,39
10802,3449
1492679,713
1396757,1810
161994,1811
1991023,382
200249,3251
1585206,1784
1594599,868
1171409,387
21665,490
880093,1984
614907,2647
1299176,1892
518180,942
650064,1482
791139,3496
1607917,203
1066335,404
1846280,429
1363807,2663
697057,930
1411899,2938
1812418,2630
794748,901
452530,1217
372482,1477
281931,1085
230498,2524
1690685,2963
1987241,2953
1207988,2914
956339,2753
909776,844
821251,2561
452524,1886
821075,790
386827,207
535082,1064
1598831,1107
453840,3368
1154872,2312
1614660,3531
1083263,947
1874212,1644
1508277,2677
1961439,2057
146719,3440
731282,2278
350693,743
1504044,594
1101472,1615
1939208,937
275317,247
731443,535
404212,2843
652484,436
1196426,1170
1324081,3433
923097,3301
1885933,1508
1713332,955
943291,94
539156,378
229952,2506
1522908,430
884977,610
85750,811
797317,2520
210814,723
1599181,816
263011,3551
1756654,2286
618278,395
629470,1841
1594971,2590
247384,223
121066,379
868222,169
1660166,2741
1513573,2802
1646758,3342
1796195,734
440242,357
1846978,3128
2049974,1788
984398,3141
944133,49
874070,2904
64694,1595
1065547,1983
1341804,2232
566662,3009
57379,3265
1878687,3286
1288884,3379
949503,1474
752256,2672
1981182,2782
1565339,1118
1164505,1129
1091841,3537
444761,500
1899383,1014
352434,2193
959295,2080
2037299,1726
1367258,642
1046688,1495
969256,2395
1308356,3477
399477,110
151265,3195
1775516,2313
1692925,2454
657215,1599
1562186,3444
724670,1774
1695941,2009
657863,3526
1887790,941
1731054,1040
168587,1621
1007694,2179
590966,889
48730,750
1696430,949
628598,2619
1296115,2136
827020,1850
1233136,2713
1016471,2928
1446356,515
1684728,875
1352405,1151
1944495,2441
1638566,2436
1837225,829
637839,1934
888093,721
1262713,3412
2090883,2717
864973,244
147024,3280
1069549,1154
1201599,141
217385,1168
1065491,3203
1141551,1204
1857726,3435
132087,339
997940,3521
1970360,509
986641,1349
912895,3422
136693,2007
1012604,1441
1671980,122
1108472,2093
1736872,2700
557868,978
617800,1030
325528,443
187130,227
326279,1547
1197119,1916
1909047,1363
1836265,741
24136,3220
186682,3226
645418,854
156422,2329
749964,309
1525975,2812
848941,3294
558196,651
1048262,3523
1295908,124
183920,2214
1373261,2317
1452427,1876
1604756,1128
504450,2627
1617541,469
1755533,3040
1034322,1201
1380475,3107
897257,240
705492,1948
103653,2330
338530,822
1322472,3234
2096715,3530
555649,145
1031660,2879
1182901,2737
979599,2583
2072090,1867
1982133,656
242021,946
1943316,1560
171132,2389
1549439,2546
1838792,3010
1984949,1419
1525028,1731
595511,2863
567828,1031
180277,1680
258535,3198
977857,1380
1597320,2507
1758493,2838
461178,1785
990811,199
1143814,3508
1412235,3527
900405,2071
1996962,266
1098136,1431
1176667,1826
412589,3466
735424,1113
881043,332
992045,486
462663,2526
127569,3217
1346967,2452
1154392,3069
206661,3308
423379,2397
2060504,2060
952202,2950
733140,806
1061543,1258
560932,3272
531144,2934
861665,2683
98371,3410
1030805,1098
1339043,2778
664389,1572
1081674,2859
119750,2774
1329291,3049
1663413,3088
1567292,2151
2006807,2396
382206,1404
1613678,2144
1977746,2418
1666210,2852
1829621,2864
1245603,861
603629,1133
740577,1405
1611783,194
1066834,1472
1509307,537
670542,2249
386585,232
389918,2075
19843,628
1623035,478
175598,1913
922651,112
1677597,1224
1618056,599
1221875,3459
523606,2534
170430,1502
1170377,3350
1700834,338
1376643,3184
1141828,1465
1931368,3096
1743013,2637
2066972,179
917809,2684
1871927,3169
1185012,149
1389673,1568
158275,973
1512997,2235
2081562,2107
2039166,2004
969502,1498
1476568,2131
11459,1469
444898,1174
1759759,1943
135051,1312
152338,792
1846010,600
947320,507
883344,2315
1932614,1817
810496,2031
1346148,881
1528279,3263
1645904,886
1897606,1645
571672,3261
105331,1281
2080368,577
277883,114
1014505,3324
423283,1206
1932290,314
766183,23
742713,3436
1368389,1619
673451,1884
518531,2703
205315,226
1320644,1241
1955205,3194
327024,272
1423904,580
160360,21
480696,2257
841552,915
1286480,551
1987765,45
947258,2660
297504,2141
10019,671
810677,2915
1629621,362
303603,1062
1946314,3032
755509,3361
775678,2900
1949435,2273
1959437,60
846519,3352
1510830,2111
2089746,1515
1029726,2082
1821975,2676
69530,2877
565351,2951
500451,2363
1715723,98
162509,3110
753790,1605
1201815,165
392869,795
1970559,3453
1849728,1696
25883,1819
1006895,3336
1128580,520
1738264,1376
1794634,1055
746010,2358
1706569,3375
1764441,1137
290404,2935
656653,306
1776141,2148
1899557,536
332069,2205
1528090,1267
1099386,3460
760596,581
483295,3548
638964,1847
80317,2354
308387,3474
211284,3214
1182208,2234
936244,1063
1595784,441
651614,1163
963448,1073
1129455,598
108423,1497
437652,1060
1182572,400
1849090,1503
1090219,2795
636911,261
380345,3252
1741651,1051
367517,1344
850324,1369
107173,2948
1905468,1667
1174929,3075
87053,2029
2050707,2613
1542464,1132
813641,2651
798854,1518
1515466,1533
642982,2484
543168,3042
704004,1308
1555973,2588
1181497,1109
887960,2736
1513766,3509
856590,2786
916602,2971
115573,1557
2075504,369
1372177,3028
2083613,1001
11053,833
1593258,64
1180901,3302
209832,3418
569764,1567
1835505,1676
1098358,2476
365286,1589
637018,1389
1358002,3136
1798127,1145
310080,1961
744879,1350
